dealer_slug,dealer_name,destination,tier_label,price_tier_min,price_tier_max,weight_tier_min_g,weight_tier_max_g,cost,currency,free_shipping,source_url,scraped_at
jongeling,jongeling,United States,"over 1500,00 EUR",1500.0,,,,50.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,European Union,"up to 1500,00 EUR and up to 500 g",0.0,1500.0,0.0,500.0,15.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,European Union,"up to 1500,00 EUR and over 500 g",0.0,1500.0,500.0,,35.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,European Union,"over 1500,00 EUR",1500.0,,,,30.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,World,"up to 1500,00 EUR and up to 500 g",0.0,1500.0,0.0,500.0,30.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,World,"up to 1500,00 EUR and over 500 g",0.0,1500.0,500.0,,60.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
jongeling,jongeling,World,"over 1500,00 EUR",1500.0,,,,40.0,EUR,False,https://www.ma-shops.com/jongeling/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:32.813742+00:00
juliancoin,juliancoin,Germany,"up to 428,84 EUR",0.0,428.84,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,Germany,"over 428,84 EUR",428.84,,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,United States,"up to 428,84 EUR",0.0,428.84,,,0.0,EUR,True,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,United States,"over 428,84 EUR",428.84,,,,0.0,EUR,True,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,European Union,"up to 428,84 EUR",0.0,428.84,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,European Union,"over 428,84 EUR",428.84,,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,World,"up to 428,84 EUR",0.0,428.84,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
juliancoin,juliancoin,World,"over 428,84 EUR",428.84,,,,21.44,EUR,False,https://www.ma-shops.com/juliancoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:34.964660+00:00
kahoun,kahoun,Germany,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,Germany,"over 500,00 EUR",500.0,,,,25.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,Czech Republic,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,Czech Republic,"over 500,00 EUR",500.0,,,,5.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,European Union,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,European Union,"over 500,00 EUR",500.0,,,,25.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,World,"up to 500,00 EUR",0.0,500.0,,,20.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
kahoun,kahoun,World,"over 500,00 EUR",500.0,,,,45.0,EUR,False,https://www.ma-shops.com/kahoun/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:36.848259+00:00
pkkmgbr,pkkmgbr,Germany,"40,00 EUR to 100,00 EUR and 50 to 10000 g",40.0,100.0,50.0,10000.0,5.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Germany,"up to 200,00 EUR and up to 0 g",0.0,200.0,0.0,0.0,5.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Germany,"up to 200,00 EUR and 50 to 10000 g",0.0,200.0,50.0,10000.0,5.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Germany,"200,00 EUR to 1000,00 EUR",200.0,1000.0,,,5.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Germany,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Switzerland,"40,00 EUR to 100,00 EUR and 50 to 10000 g",40.0,100.0,50.0,10000.0,27.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Switzerland,"up to 200,00 EUR and up to 0 g",0.0,200.0,0.0,0.0,27.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Switzerland,"up to 200,00 EUR and 50 to 10000 g",0.0,200.0,50.0,10000.0,27.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Switzerland,"200,00 EUR to 1000,00 EUR",200.0,1000.0,,,27.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,Switzerland,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,European Union,"40,00 EUR to 100,00 EUR and 50 to 10000 g",40.0,100.0,50.0,10000.0,18.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,European Union,"up to 200,00 EUR and up to 0 g",0.0,200.0,0.0,0.0,18.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,European Union,"up to 200,00 EUR and 50 to 10000 g",0.0,200.0,50.0,10000.0,18.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,European Union,"200,00 EUR to 1000,00 EUR",200.0,1000.0,,,18.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,European Union,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,World,"40,00 EUR to 100,00 EUR and 50 to 10000 g",40.0,100.0,50.0,10000.0,50.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,World,"up to 200,00 EUR and up to 0 g",0.0,200.0,0.0,0.0,50.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,World,"up to 200,00 EUR and 50 to 10000 g",0.0,200.0,50.0,10000.0,50.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,World,"200,00 EUR to 1000,00 EUR",200.0,1000.0,,,50.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
pkkmgbr,pkkmgbr,World,"over 1000,00 EUR",1000.0,,,,50.0,EUR,False,https://www.ma-shops.com/pkkmgbr/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:39.044762+00:00
karbownik,karbownik,Germany,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,Germany,"over 500,00 EUR",500.0,,,,20.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,Poland,"up to 500,00 EUR",0.0,500.0,,,8.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,Poland,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,European Union,"up to 500,00 EUR",0.0,500.0,,,15.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,European Union,"over 500,00 EUR",500.0,,,,20.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,World,"up to 500,00 EUR",0.0,500.0,,,20.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
karbownik,karbownik,World,"over 500,00 EUR",500.0,,,,50.0,EUR,False,https://www.ma-shops.com/karbownik/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:41.180172+00:00
kedzie,kedzie,American Samoa,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,5.1,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,American Samoa,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,American Samoa,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Virgin Islands (U.S.),"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,5.1,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Australia,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Australia,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Belgium,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Belgium,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Denmark,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Denmark,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Germany,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Germany,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Finland,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Finland,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Finland,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,France,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,France,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,France,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Gibraltar,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Gibraltar,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Gibraltar,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,United Kingdom,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,United Kingdom,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Guam,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,5.1,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Guam,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,17.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Guernsey,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Guernsey,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Ireland,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Ireland,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Israel,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Israel,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Italy,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Italy,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Japan,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Japan,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Jersey,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Jersey,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Canada,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Canada,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Liechtenstein,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Liechtenstein,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Liechtenstein,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Luxembourg,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Luxembourg,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Luxembourg,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Monaco,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Monaco,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Monaco,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,New Zealand,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,New Zealand,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Netherlands,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Netherlands,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Norway,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Norway,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Austria,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Austria,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Austria,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Poland,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Poland,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Portugal,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Portugal,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Puerto Rico,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,5.1,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Puerto Rico,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Puerto Rico,"1715,35 EUR to 8576746,49 EUR",1715.35,8576746.49,,,0.0,EUR,True,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Sweden,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Sweden,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Switzerland,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Switzerland,"214,43 EUR to 1715,35 EUR and over 100 g",214.43,1715.35,100.0,,51.42,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
kedzie,kedzie,Slovakia,"up to 214,42 EUR and up to 150 g",0.0,214.42,0.0,150.0,23.11,EUR,False,https://www.ma-shops.com/kedzie/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:58:42.827505+00:00
